time_s,P_ref,P_cmd,P_fw,P_mech,P_loss,P_loss_base,P_loss_standby,P_loss_bearing,P_loss_windage,P_loss_motor,P_loss_converter,P_loss_conversion,P_loss_total,omega,rpm,soc,energy_kwh,usable_energy_kwh,torque,dc_bus_voltage_v,charge_enabled,discharge_enabled,limit_reason_code,rated_limit_w,torque_limit_w,motor_current_limit_w,converter_current_limit_w,hardware_limit_w,soc_discharge_limit_w,soc_charge_limit_w,discharge_limit_w,charge_limit_w,dc_bus_load_power_w,dc_bus_source_power_w,dc_bus_balance_power_w,dc_bus_net_power_w
512.5,697.87454,697.87454,701.08411,-768.9012,114.39815,114.39815,50,24.961338,39.436812,46.134072,21.683014,67.817086,182.21524,1579.8934,15086.871,0.7416886,0.8666886,0.7416886,0.48667916,400.71012,1,1,0,5000,13429.284,25278.652,16028.401,5000,5000,5000,5000,5000,700.25937,0,700.25937,0.82474137
512.6,697.64092,697.64092,700.75645,-768.54184,114.39577,114.39577,50,24.960632,39.435138,46.11251,21.67288,67.78539,182.18116,1579.8711,15086.657,0.74166408,0.86666408,0.74166408,0.48645859,400.71017,1,1,0,5000,13429.094,25278.295,16028.405,5000,5000,5000,5000,5000,700.33533,0,700.33533,0.42112457
512.7,697.41736,697.41736,700.43869,-768.19335,114.39339,114.39339,50,24.959925,39.433464,46.091601,21.663052,67.754653,182.14804,1579.8487,15086.444,0.74163956,0.86663956,0.74163956,0.48624488,400.71017,1,1,0,5000,13428.904,25277.937,16028.407,5000,5000,5000,5000,5000,700.42101,0,700.42101,0.017683118
512.8,697.20387,697.20387,700.13086,-767.85574,114.39101,114.39101,50,24.959219,39.43179,46.071344,21.653532,67.724876,182.11589,1579.8264,15086.231,0.74161505,0.86661505,0.74161505,0.48603806,400.71012,1,1,0,5000,13428.714,25277.579,16028.407,5000,5000,5000,5000,5000,700.51642,0,700.51642,-0.38556351
512.9,697.00045,697.00045,699.83296,-767.52902,114.38863,114.38863,50,24.958514,39.430118,46.051741,21.644318,67.69606,182.08469,1579.804,15086.017,0.74159056,0.86659056,0.74159056,0.48583812,400.71002,1,1,0,5000,13428.524,25277.222,16028.405,5000,5000,5000,5000,5000,700.62156,0,700.62156,-0.78859584
513,696.80713,696.80713,699.54502,-767.21322,114.38625,114.38625,50,24.957808,39.428446,46.032793,21.635413,67.668206,182.05446,1579.7817,15085.804,0.74156607,0.86656607,0.74156607,0.48564508,400.70988,1,1,0,5000,13428.334,25276.865,16028.401,5000,5000,5000,5000,5000,700.73641,0,700.73641,-1.1913944
513.1,696.6239,696.6239,699.26704,-766.90835,114.38388,114.38388,50,24.957103,39.426775,46.014501,21.626816,67.641317,182.02519,1579.7594,15085.591,0.74154159,0.86654159,0.74154159,0.48545896,400.70968,1,1,0,5000,13428.145,25276.507,16028.395,5000,5000,5000,5000,5000,700.86097,0,700.86097,-1.5939398
513.2,696.45077,696.45077,698.99903,-766.61442,114.3815,114.3815,50,24.956398,39.425104,45.996865,21.618527,67.615392,181.99689,1579.7371,15085.378,0.74151711,0.86651711,0.74151711,0.48527975,400.70943,1,1,0,5000,13427.955,25276.15,16028.387,5000,5000,5000,5000,5000,700.99524,0,700.99524,-1.9962125
513.3,696.28776,696.28776,698.74102,-766.33145,114.37913,114.37913,50,24.955693,39.423434,45.979887,21.610547,67.590434,181.96956,1579.7148,15085.165,0.74149265,0.86649265,0.74149265,0.48510747,400.70913,1,1,0,5000,13427.765,25275.794,16028.377,5000,5000,5000,5000,5000,701.13921,0,701.13921,-2.3981932
513.4,696.13487,696.13487,698.49301,-766.05946,114.37675,114.37675,50,24.954988,39.421764,45.963567,21.602877,67.566444,181.9432,1579.6925,15084.952,0.74146819,0.86646819,0.74146819,0.48494214,400.70878,1,1,0,5000,13427.576,25275.437,16028.365,5000,5000,5000,5000,5000,701.29287,0,701.29287,-2.7998624
513.5,695.99211,695.99211,698.25502,-765.79844,114.37438,114.37438,50,24.954284,39.420095,45.947907,21.595516,67.543423,181.9178,1579.6702,15084.739,0.74144374,0.86644374,0.74144374,0.48478375,400.70838,1,1,0,5000,13427.386,25275.08,16028.351,5000,5000,5000,5000,5000,701.45622,0,701.45622,-3.2012007
513.6,695.85948,695.85948,698.02705,-765.54843,114.37201,114.37201,50,24.95358,39.418427,45.932906,21.588466,67.521371,181.89338,1579.6479,15084.527,0.7414193,0.8664193,0.7414193,0.48463231,400.70793,1,1,0,5000,13427.197,25274.723,16028.335,5000,5000,5000,5000,5000,701.62924,0,701.62924,-3.6021888
513.7,695.737,695.737,697.80913,-765.30942,114.36963,114.36963,50,24.952876,39.416759,45.918565,21.581726,67.500291,181.86993,1579.6257,15084.314,0.74139487,0.86639487,0.74139487,0.48448784,400.70743,1,1,0,5000,13427.007,25274.367,16028.317,5000,5000,5000,5000,5000,701.81193,0,701.81193,-4.0028072
513.8,695.62467,695.62467,697.60125,-765.08143,114.36726,114.36726,50,24.952172,39.415091,45.904886,21.575296,67.480182,181.84745,1579.6034,15084.101,0.74137044,0.86637044,0.74137044,0.48435034,400.70688,1,1,0,5000,13426.818,25274.011,16028.297,5000,5000,5000,5000,5000,702.00429,0,702.00429,-4.4030367
513.9,695.52248,695.52248,697.40343,-764.86447,114.36489,114.36489,50,24.951469,39.413424,45.891868,21.569178,67.461047,181.82594,1579.5811,15083.889,0.74134602,0.86634602,0.74134602,0.48421981,400.70628,1,1,0,5000,13426.629,25273.654,16028.275,5000,5000,5000,5000,5000,702.20629,0,702.20629,-4.8028578
514,695.43046,695.43046,697.21567,-764.65856,114.36252,114.36252,50,24.950765,39.411758,45.879514,21.563371,67.442885,181.80541,1579.5589,15083.676,0.7413216,0.8663216,0.7413216,0.48409627,400.70563,1,1,0,5000,13426.44,25273.298,16028.251,5000,5000,5000,5000,5000,702.41793,0,702.41793,-5.2022514
514.1,695.3486,695.3486,697.038,-764.4637,114.36015,114.36015,50,24.950062,39.410092,45.867822,21.557876,67.425698,181.78585,1579.5366,15083.464,0.74129719,0.86629719,0.74129719,0.48397973,400.70493,1,1,0,5000,13426.25,25272.942,16028.225,5000,5000,5000,5000,5000,702.6392,0,702.6392,-5.601198
514.2,695.2769,695.2769,696.87041,-764.27989,114.35778,114.35778,50,24.949359,39.408426,45.856794,21.552693,67.409487,181.76727,1579.5144,15083.251,0.74127278,0.86627278,0.74127278,0.48387018,400.70418,1,1,0,5000,13426.061,25272.586,16028.197,5000,5000,5000,5000,5000,702.87009,0,702.87009,-5.9996784
514.3,695.21537,695.21537,696.71291,-764.10716,114.35542,114.35542,50,24.948656,39.40676,45.84643,21.547822,67.394252,181.74967,1579.4921,15083.039,0.74124838,0.86624838,0.74124838,0.48376763,400.70339,1,1,0,5000,13425.872,25272.23,16028.167,5000,5000,5000,5000,5000,703.11058,0,703.11058,-6.3976733
514.4,695.16402,695.16402,696.56551,-763.94551,114.35305,114.35305,50,24.947953,39.405095,45.83673,21.543263,67.379994,181.73304,1579.4699,15082.826,0.74122398,0.86622398,0.74122398,0.4836721,400.70254,1,1,0,5000,13425.683,25271.874,16028.135,5000,5000,5000,5000,5000,703.36068,0,703.36068,-6.7951636
514.5,695.12284,695.12284,696.42822,-763.79494,114.35068,114.35068,50,24.947251,39.403431,45.827696,21.539017,67.366714,181.71739,1579.4476,15082.614,0.74119959,0.86619959,0.74119959,0.48358358,400.70164,1,1,0,5000,13425.494,25271.518,16028.102,5000,5000,5000,5000,5000,703.62035,0,703.62035,-7.19213
514.6,695.09183,695.09183,696.30105,-763.65546,114.34831,114.34831,50,24.946548,39.401766,45.819328,21.535084,67.354412,181.70273,1579.4254,15082.402,0.7411752,0.8661752,0.7411752,0.48350208,400.70069,1,1,0,5000,13425.305,25271.162,16028.066,5000,5000,5000,5000,5000,703.8896,0,703.8896,-7.5885533
514.7,695.07101,695.07101,696.184,-763.52708,114.34595,114.34595,50,24.945846,39.400102,45.811625,21.531464,67.343089,181.68904,1579.4032,15082.189,0.74115081,0.86615081,0.74115081,0.4834276,400.6997,1,1,0,5000,13425.116,25270.806,16028.028,5000,5000,5000,5000,5000,704.16841,0,704.16841,-7.9844144
514.8,695.06036,695.06036,696.07707,-763.40981,114.34358,114.34358,50,24.945143,39.398438,45.804589,21.528157,67.332745,181.67633,1579.3809,15081.977,0.74112643,0.86612643,0.74112643,0.48336016,400.69865,1,1,0,5000,13424.927,25270.451,16027.988,5000,5000,5000,5000,5000,704.45676,0,704.45676,-8.3796942
514.9,695.05989,695.05989,695.98027,-763.30365,114.34122,114.34122,50,24.944441,39.396775,45.798219,21.525163,67.323382,181.6646,1579.3587,15081.765,0.74110205,0.86610205,0.74110205,0.48329974,400.69756,1,1,0,5000,13424.738,25270.095,16027.946,5000,5000,5000,5000,5000,704.75464,0,704.75464,-8.7743735
515,695.0696,695.0696,695.89361,-763.20861,114.33885,114.33885,50,24.943739,39.395111,45.792516,21.522483,67.314999,181.65385,1579.3365,15081.552,0.74107768,0.86607768,0.74107768,0.48324636,400.69641,1,1,0,5000,13424.549,25269.739,16027.902,5000,5000,5000,5000,5000,705.06204,0,705.06204,-9.1684333
515.1,695.08949,695.08949,695.81709,-763.12468,114.33649,114.33649,50,24.943037,39.393448,45.787481,21.520116,67.307597,181.64408,1579.3143,15081.34,0.7410533,0.8660533,0.7410533,0.48320002,400.69522,1,1,0,5000,13424.36,25269.384,16027.857,5000,5000,5000,5000,5000,705.37894,0,705.37894,-9.5618545
515.2,695.11955,695.11955,695.75071,-763.05188,114.33412,114.33412,50,24.942335,39.391785,45.783113,21.518063,67.301176,181.6353,1579.292,15081.128,0.74102893,0.86602893,0.74102893,0.48316073,400.69398,1,1,0,5000,13424.171,25269.028,16027.809,5000,5000,5000,5000,5000,705.70532,0,705.70532,-9.9546181
515.3,695.15979,695.15979,695.69447,-762.99021,114.33176,114.33176,50,24.941633,39.390123,45.779413,21.516324,67.295737,181.62749,1579.2698,15080.916,0.74100456,0.86600456,0.74100456,0.48312847,400.69269,1,1,0,5000,13423.982,25268.672,16027.759,5000,5000,5000,5000,5000,706.04118,0,706.04118,-10.346705
515.4,695.21021,695.21021,695.64839,-762.93967,114.32939,114.32939,50,24.940931,39.38846,45.77638,21.514899,67.291279,181.62067,1579.2476,15080.704,0.74098019,0.86598019,0.74098019,0.48310327,400.69135,1,1,0,5000,13423.793,25268.317,16027.707,5000,5000,5000,5000,5000,706.38649,0,706.38649,-10.738097
515.5,695.27079,695.27079,695.61246,-762.90026,114.32703,114.32703,50,24.94023,39.386797,45.774016,21.513787,67.287803,181.61483,1579.2254,15080.491,0.74095582,0.86595582,0.74095582,0.48308511,400.68996,1,1,0,5000,13423.605,25267.961,16027.654,5000,5000,5000,5000,5000,706.74123,0,706.74123,-11.128774
515.6,695.34154,695.34154,695.58668,-762.87198,114.32466,114.32466,50,24.939528,39.385135,45.772319,21.51299,67.285309,181.60997,1579.2032,15080.279,0.74093146,0.86593146,0.74093146,0.483074,400.68852,1,1,0,5000,13423.416,25267.606,16027.598,5000,5000,5000,5000,5000,707.10539,0,707.10539,-11.518718
515.7,695.42246,695.42246,695.57105,-762.85485,114.3223,114.3223,50,24.938826,39.383473,45.771291,21.512507,67.283797,181.6061,1579.1809,15080.067,0.74090709,0.86590709,0.74090709,0.48306994,400.68704,1,1,0,5000,13423.227,25267.25,16027.541,5000,5000,5000,5000,5000,707.47896,0,707.47896,-11.907909
515.8,695.51354,695.51354,695.56557,-762.84884,114.31993,114.31993,50,24.938124,39.38181,45.770931,21.512337,67.283268,181.6032,1579.1587,15079.855,0.74088273,0.86588273,0.74088273,0.48307294,400.6855,1,1,0,5000,13423.038,25266.895,16027.481,5000,5000,5000,5000,5000,707.86191,0,707.86191,-12.29633
515.9,695.61477,695.61477,695.57026,-762.85398,114.31757,114.31757,50,24.937422,39.380148,45.771239,21.512482,67.283721,181.60129,1579.1365,15079.643,0.74085836,0.86585836,0.74085836,0.48308299,400.68392,1,1,0,5000,13422.849,25266.539,16027.42,5000,5000,5000,5000,5000,708.25422,0,708.25422,-12.683961
516,695.72615,695.72615,695.58509,-762.87025,114.31521,114.31521,50,24.936721,39.378486,45.772215,21.512941,67.285156,181.60036,1579.1143,15079.431,0.74083399,0.86583399,0.74083399,0.48310009,400.68229,1,1,0,5000,13422.66,25266.184,16027.357,5000,5000,5000,5000,5000,708.65587,0,708.65587,-13.070783
516.1,695.84767,695.84767,695.61008,-762.89765,114.31284,114.31284,50,24.936019,39.376824,45.773859,21.513714,67.287573,181.60042,1579.0921,15079.218,0.74080963,0.86580963,0.74080963,0.48312424,400.68061,1,1,0,5000,13422.471,25265.828,16027.291,5000,5000,5000,5000,5000,709.06686,0,709.06686,-13.456779
516.2,695.97934,695.97934,695.64522,-762.93619,114.31048,114.31048,50,24.935317,39.375161,45.776171,21.514801,67.290972,181.60145,1579.0698,15079.006,0.74078526,0.86578526,0.74078526,0.48315545,400.67888,1,1,0,5000,13422.282,25265.473,16027.224,5000,5000,5000,5000,5000,709.48715,0,709.48715,-13.841928
